time	V(input_signal)	V(v_out)
2.810726788561643e-03	4.053634e+00	3.562004e+00
2.810754595112413e-03	4.053773e+00	3.562214e+00
2.810782401663183e-03	4.053912e+00	3.562430e+00
2.810810208213953e-03	4.054051e+00	3.562650e+00
2.810838014764724e-03	4.054190e+00	3.562875e+00
2.811043208886579e-03	4.055216e+00	3.564737e+00
2.811176455855310e-03	4.055882e+00	3.565944e+00
2.811237167435596e-03	4.056186e+00	3.566434e+00
2.811412805269244e-03	4.057064e+00	3.567296e+00
2.811498337871560e-03	4.057492e+00	3.567475e+00
2.811502471278277e-03	4.057512e+00	3.567481e+00
2.811527271718582e-03	4.057636e+00	3.567508e+00
2.811534062315332e-03	4.057670e+00	3.567513e+00
2.811540852912082e-03	4.057704e+00	3.567519e+00
2.811547643508832e-03	4.057738e+00	3.567524e+00
2.811554434105582e-03	4.057772e+00	3.567530e+00
2.811561224702332e-03	4.057806e+00	3.567535e+00
2.811568015299082e-03	4.057840e+00	3.567540e+00
2.811574805895832e-03	4.057874e+00	3.567545e+00
2.811585139412626e-03	4.057926e+00	3.567552e+00
2.811592889550221e-03	4.057964e+00	3.567553e+00
2.811628314896157e-03	4.058142e+00	3.567585e+00
2.811673051865602e-03	4.058365e+00	3.567617e+00
2.811717788835047e-03	4.058589e+00	3.567687e+00
2.811762525804491e-03	4.058813e+00	3.567795e+00
2.811807262773936e-03	4.059036e+00	3.567941e+00
2.811851999743381e-03	4.059260e+00	3.568125e+00
2.811896736712826e-03	4.059484e+00	3.568348e+00
2.811941473682270e-03	4.059707e+00	3.568608e+00
2.812064793814588e-03	4.060324e+00	3.569570e+00
2.812362981417632e-03	4.061815e+00	3.572077e+00
2.812494267088871e-03	4.062471e+00	3.573049e+00
2.812606353547055e-03	4.063032e+00	3.573565e+00
2.812767188640217e-03	4.063836e+00	3.573866e+00
2.812798796203814e-03	4.063994e+00	3.573881e+00
2.812800161199367e-03	4.064001e+00	3.573882e+00
2.812801981193438e-03	4.064010e+00	3.573883e+00
2.812825232990031e-03	4.064126e+00	3.573893e+00
2.812827381007200e-03	4.064137e+00	3.573894e+00
2.812829958627803e-03	4.064150e+00	3.573897e+00
2.812833395455273e-03	4.064167e+00	3.573896e+00
2.812845300935765e-03	4.064227e+00	3.573897e+00
2.812871202772069e-03	4.064356e+00	3.573912e+00
2.812935229787776e-03	4.064676e+00	3.573957e+00
2.813075969332689e-03	4.065380e+00	3.574259e+00
2.813217278976208e-03	4.066086e+00	3.574959e+00
2.813302242757812e-03	4.066511e+00	3.575536e+00
2.813360172927952e-03	4.066801e+00	3.575974e+00
2.813418103098092e-03	4.067090e+00	3.576406e+00
2.813476033268233e-03	4.067380e+00	3.576831e+00
2.813533963438373e-03	4.067670e+00	3.577250e+00
2.813591893608513e-03	4.067959e+00	3.577663e+00
2.813649823778653e-03	4.068249e+00	3.578070e+00
2.813707753948794e-03	4.068539e+00	3.578470e+00
2.813715428370651e-03	4.068577e+00	3.578517e+00
2.813718498139394e-03	4.068593e+00	3.578533e+00
2.813724637676879e-03	4.068623e+00	3.578564e+00
2.813730009772179e-03	4.068650e+00	3.578594e+00
2.813734614425293e-03	4.068673e+00	3.578618e+00
2.813753033037750e-03	4.068765e+00	3.578709e+00
2.813900926116951e-03	4.069505e+00	3.579157e+00
2.814076733874656e-03	4.070384e+00	3.579317e+00
2.814172270132195e-03	4.070861e+00	3.579353e+00
2.814332811445921e-03	4.071664e+00	3.579659e+00
2.814411915841435e-03	4.072060e+00	3.579975e+00
2.814490610485924e-03	4.072453e+00	3.580396e+00
2.814561890837778e-03	4.072809e+00	3.580863e+00
2.814749430049800e-03	4.073747e+00	3.582267e+00
2.814822114725051e-03	4.074111e+00	3.582864e+00
2.814823852981805e-03	4.074119e+00	3.582880e+00
2.814828720100714e-03	4.074143e+00	3.582922e+00
2.814829415403415e-03	4.074147e+00	3.582928e+00
2.814831153660168e-03	4.074156e+00	3.582945e+00
2.814831848962869e-03	4.074159e+00	3.582951e+00
2.814836020779077e-03	4.074180e+00	3.582987e+00
2.814860795532569e-03	4.074304e+00	3.583206e+00
2.814885570286061e-03	4.074428e+00	3.583426e+00
2.814910345039554e-03	4.074552e+00	3.583646e+00
2.814935119793045e-03	4.074675e+00	3.583866e+00
2.814959894546538e-03	4.074799e+00	3.584087e+00
2.814984669300030e-03	4.074923e+00	3.584307e+00
2.815009444053522e-03	4.075047e+00	3.584528e+00
2.815023278916802e-03	4.075116e+00	3.584651e+00
2.815122710921502e-03	4.075613e+00	3.585457e+00
2.815170504112825e-03	4.075852e+00	3.585808e+00
2.815178792568273e-03	4.075894e+00	3.585865e+00
2.815182107950452e-03	4.075911e+00	3.585885e+00
2.815188738714810e-03	4.075943e+00	3.585924e+00
2.815228523300960e-03	4.076143e+00	3.586133e+00
2.815275141168740e-03	4.076375e+00	3.586320e+00
2.815353211984949e-03	4.076766e+00	3.586568e+00
2.815362274171217e-03	4.076811e+00	3.586592e+00
2.815366805264350e-03	4.076834e+00	3.586603e+00
2.815372242576111e-03	4.076861e+00	3.586612e+00
2.815393348231310e-03	4.076967e+00	3.586647e+00
2.815414453886510e-03	4.077072e+00	3.586680e+00
2.815435559541710e-03	4.077178e+00	3.586711e+00
2.815456665196910e-03	4.077283e+00	3.586741e+00
2.815477770852109e-03	4.077389e+00	3.586768e+00
2.815498876507309e-03	4.077494e+00	3.586794e+00
2.815519982162509e-03	4.077600e+00	3.586818e+00
2.815571748949689e-03	4.077859e+00	3.586889e+00
2.815623515736869e-03	4.078117e+00	3.587004e+00
2.815675282524049e-03	4.078376e+00	3.587164e+00
2.815727049311229e-03	4.078635e+00	3.587368e+00
2.815778816098409e-03	4.078894e+00	3.587617e+00
2.815830582885588e-03	4.079153e+00	3.587911e+00
2.815882349672768e-03	4.079412e+00	3.588249e+00
2.815971689773896e-03	4.079858e+00	3.588917e+00
2.815998105244179e-03	4.079991e+00	3.589124e+00
2.816024520714461e-03	4.080123e+00	3.589332e+00
2.816050936184744e-03	4.080255e+00	3.589541e+00
2.816077351655026e-03	4.080387e+00	3.589751e+00
2.816103767125309e-03	4.080519e+00	3.589961e+00
2.816130182595591e-03	4.080651e+00	3.590172e+00
2.816156598065874e-03	4.080783e+00	3.590384e+00
2.816207723783336e-03	4.081039e+00	3.590826e+00
2.816258849500799e-03	4.081294e+00	3.591234e+00
2.816309975218261e-03	4.081550e+00	3.591608e+00
2.816361100935723e-03	4.081806e+00	3.591949e+00
2.816412226653186e-03	4.082061e+00	3.592257e+00
2.816463352370648e-03	4.082317e+00	3.592531e+00
2.816514478088111e-03	4.082572e+00	3.592772e+00
2.816649736123826e-03	4.083249e+00	3.593086e+00
2.816715277270256e-03	4.083576e+00	3.593158e+00
2.816758207619860e-03	4.083791e+00	3.593193e+00
2.816797324525493e-03	4.083987e+00	3.593233e+00
2.816840700959744e-03	4.084204e+00	3.593282e+00
2.816894545265212e-03	4.084473e+00	3.593364e+00
2.816906192239688e-03	4.084531e+00	3.593387e+00
2.817027490273932e-03	4.085137e+00	3.593786e+00
2.817199634288097e-03	4.085998e+00	3.594757e+00
2.817202671237369e-03	4.086013e+00	3.594779e+00
2.817206720503066e-03	4.086034e+00	3.594810e+00
2.817237960191673e-03	4.086190e+00	3.595037e+00
2.817269199880280e-03	4.086346e+00	3.595263e+00
2.817300439568887e-03	4.086502e+00	3.595488e+00
2.817331679257494e-03	4.086658e+00	3.595713e+00
2.817362918946101e-03	4.086814e+00	3.595936e+00
2.817394158634708e-03	4.086971e+00	3.596158e+00
2.817425398323315e-03	4.087127e+00	3.596379e+00
2.817545124619995e-03	4.087726e+00	3.597216e+00
2.817572917571487e-03	4.087865e+00	3.597410e+00
2.817600710522979e-03	4.088004e+00	3.597588e+00
2.817628503474472e-03	4.088143e+00	3.597750e+00
2.817656296425964e-03	4.088281e+00	3.597896e+00
2.817684089377457e-03	4.088420e+00	3.598026e+00
2.817711882328949e-03	4.088559e+00	3.598141e+00
2.817739675280441e-03	4.088698e+00	3.598239e+00
2.817877240477211e-03	4.089386e+00	3.598536e+00
2.817987037974408e-03	4.089935e+00	3.598633e+00
2.818017835601991e-03	4.090089e+00	3.598640e+00
2.818048633229574e-03	4.090243e+00	3.598657e+00
2.818079430857157e-03	4.090397e+00	3.598683e+00
2.818110228484740e-03	4.090551e+00	3.598719e+00
2.818141026112323e-03	4.090705e+00	3.598765e+00
2.818171823739907e-03	4.090859e+00	3.598821e+00
2.818202621367490e-03	4.091013e+00	3.598887e+00
2.818274839617617e-03	4.091374e+00	3.599122e+00
2.818366197429398e-03	4.091831e+00	3.599543e+00
2.818452916270949e-03	4.092265e+00	3.600071e+00
2.818835232480711e-03	4.094176e+00	3.603135e+00
2.818917653029325e-03	4.094588e+00	3.603885e+00
2.819068126847639e-03	4.095341e+00	3.605162e+00
2.819080517816274e-03	4.095403e+00	3.605252e+00
2.819092908784909e-03	4.095465e+00	3.605337e+00
2.819105299753544e-03	4.095527e+00	3.605417e+00
2.819117690722179e-03	4.095589e+00	3.605492e+00
2.819130081690814e-03	4.095651e+00	3.605562e+00
2.819142472659449e-03	4.095712e+00	3.605626e+00
2.819154863628084e-03	4.095774e+00	3.605686e+00
2.819253412143778e-03	4.096267e+00	3.606018e+00
2.819384019672799e-03	4.096920e+00	3.606216e+00
2.819428173152385e-03	4.097141e+00	3.606234e+00
2.819472326631971e-03	4.097362e+00	3.606280e+00
2.819516480111557e-03	4.097583e+00	3.606353e+00
2.819560633591143e-03	4.097803e+00	3.606453e+00
2.819604787070729e-03	4.098024e+00	3.606581e+00
2.819648940550315e-03	4.098245e+00	3.606736e+00
2.819693094029901e-03	4.098465e+00	3.606918e+00
2.819868329074890e-03	4.099342e+00	3.608095e+00
2.819920644508330e-03	4.099603e+00	3.608525e+00
2.819972959941769e-03	4.099865e+00	3.608955e+00
2.820025275375209e-03	4.100126e+00	3.609387e+00
2.820077590808648e-03	4.100388e+00	3.609821e+00
2.820129906242088e-03	4.100649e+00	3.610255e+00
2.820182221675528e-03	4.100911e+00	3.610691e+00
2.820234537108968e-03	4.101172e+00	3.611129e+00
2.820509556931717e-03	4.102548e+00	3.612447e+00
2.820627284400157e-03	4.103137e+00	3.612577e+00
2.820695032777837e-03	4.103475e+00	3.612606e+00
2.820739440707949e-03	4.103697e+00	3.612619e+00
2.820783848638062e-03	4.103919e+00	3.612666e+00
2.820828256568174e-03	4.104141e+00	3.612747e+00
2.820872664498286e-03	4.104363e+00	3.612863e+00
2.820917072428398e-03	4.104585e+00	3.613013e+00
2.820961480358511e-03	4.104808e+00	3.613197e+00
2.821005888288623e-03	4.105030e+00	3.613416e+00
2.821097188296817e-03	4.105486e+00	3.613987e+00
2.821191861496083e-03	4.105959e+00	3.614668e+00
2.821239352517060e-03	4.106197e+00	3.615019e+00
2.821249675705254e-03	4.106248e+00	3.615095e+00
2.821262063531086e-03	4.106310e+00	3.615189e+00
2.821319535697857e-03	4.106598e+00	3.615654e+00
2.821377007864627e-03	4.106885e+00	3.616084e+00
2.821434480031398e-03	4.107172e+00	3.616480e+00
2.821491952198169e-03	4.107460e+00	3.616842e+00
2.821549424364940e-03	4.107747e+00	3.617169e+00
2.821606896531710e-03	4.108034e+00	3.617463e+00
2.821664368698481e-03	4.108322e+00	3.617722e+00
2.821728413731243e-03	4.108642e+00	3.617869e+00
2.821863187090222e-03	4.109316e+00	3.617995e+00
2.821964107603733e-03	4.109820e+00	3.618014e+00
2.822063980513254e-03	4.110320e+00	3.618092e+00
2.822182395896880e-03	4.110912e+00	3.618393e+00
2.822250959103499e-03	4.111255e+00	3.618680e+00
2.822322442947319e-03	4.111612e+00	3.619076e+00
2.822398679397833e-03	4.111993e+00	3.619585e+00
2.822593023416457e-03	4.112965e+00	3.621052e+00
2.822667413469922e-03	4.113337e+00	3.621686e+00
2.822758816658536e-03	4.113794e+00	3.622505e+00
2.822763105417563e-03	4.113815e+00	3.622542e+00
2.822768823762932e-03	4.113844e+00	3.622593e+00
2.822780260453671e-03	4.113901e+00	3.622698e+00
2.822831104825957e-03	4.114155e+00	3.623149e+00
2.822958342425928e-03	4.114792e+00	3.624206e+00
2.822976893739363e-03	4.114884e+00	3.624342e+00
2.822978660531118e-03	4.114893e+00	3.624354e+00
2.822982698912274e-03	4.114914e+00	3.624380e+00
2.822986737293430e-03	4.114934e+00	3.624407e+00
2.822990775674586e-03	4.114954e+00	3.624433e+00
2.822994814055742e-03	4.114974e+00	3.624459e+00
2.822998852436898e-03	4.114994e+00	3.624485e+00
2.823002890818054e-03	4.115014e+00	3.624511e+00
2.823006929199210e-03	4.115035e+00	3.624537e+00
2.823028130700279e-03	4.115140e+00	3.624658e+00
2.823057282764248e-03	4.115286e+00	3.624809e+00
2.823062583139515e-03	4.115313e+00	3.624833e+00
2.823083784640584e-03	4.115419e+00	3.624919e+00
2.823104033010096e-03	4.115520e+00	3.624993e+00
2.823124281379608e-03	4.115621e+00	3.625059e+00
2.823144529749120e-03	4.115723e+00	3.625119e+00
2.823164778118632e-03	4.115824e+00	3.625171e+00
2.823185026488144e-03	4.115925e+00	3.625217e+00
2.823205274857657e-03	4.116026e+00	3.625256e+00
2.823225523227169e-03	4.116127e+00	3.625287e+00
2.823260526404997e-03	4.116302e+00	3.625332e+00
2.823310009533087e-03	4.116550e+00	3.625360e+00
2.823359492661177e-03	4.116797e+00	3.625423e+00
2.823408975789267e-03	4.117045e+00	3.625519e+00
2.823458458917357e-03	4.117292e+00	3.625649e+00
2.823507942045447e-03	4.117540e+00	3.625814e+00
2.823557425173537e-03	4.117787e+00	3.626012e+00
2.823606908301626e-03	4.118034e+00	3.626245e+00
2.823689377082912e-03	4.118447e+00	3.626762e+00
2.823792491968914e-03	4.118962e+00	3.627526e+00
2.824077784414530e-03	4.120389e+00	3.629829e+00
2.824196998040819e-03	4.120985e+00	3.630707e+00
2.824252563780803e-03	4.121263e+00	3.631041e+00
2.824308692165965e-03	4.121543e+00	3.631326e+00
2.824315931396682e-03	4.121580e+00	3.631348e+00
2.824325583704305e-03	4.121628e+00	3.631384e+00
2.824344888319550e-03	4.121725e+00	3.631444e+00
2.824384163207792e-03	4.121921e+00	3.631544e+00
2.824388157154296e-03	4.121941e+00	3.631556e+00
2.824393482416302e-03	4.121967e+00	3.631569e+00
2.824425433988340e-03	4.122127e+00	3.631629e+00
2.824468036084390e-03	4.122340e+00	3.631686e+00
2.824473549780991e-03	4.122368e+00	3.631695e+00
2.824474552271282e-03	4.122373e+00	3.631696e+00
2.824475888925003e-03	4.122379e+00	3.631698e+00
2.824483908847331e-03	4.122419e+00	3.631705e+00
2.824554824072122e-03	4.122774e+00	3.631767e+00
2.824685568832472e-03	4.123428e+00	3.631900e+00
2.824947179905508e-03	4.124736e+00	3.632930e+00
2.825061899259245e-03	4.125309e+00	3.633701e+00
2.825112686202541e-03	4.125564e+00	3.634056e+00
2.825141523949427e-03	4.125708e+00	3.634255e+00
2.825150003755132e-03	4.125750e+00	3.634316e+00
2.825158483560838e-03	4.125792e+00	3.634377e+00
2.825166963366542e-03	4.125835e+00	3.634438e+00
2.825175443172247e-03	4.125877e+00	3.634498e+00
2.825183922977952e-03	4.125919e+00	3.634559e+00
2.825192402783657e-03	4.125962e+00	3.634619e+00
2.825200882589362e-03	4.126004e+00	3.634680e+00
2.825218489587891e-03	4.126092e+00	3.634803e+00
2.825233271559765e-03	4.126166e+00	3.634911e+00
2.825234081944866e-03	4.126171e+00	3.634917e+00
2.825237323485267e-03	4.126187e+00	3.634942e+00
2.825238646593700e-03	4.126193e+00	3.634953e+00
2.825240410738277e-03	4.126202e+00	3.634966e+00
2.825243939027431e-03	4.126220e+00	3.634991e+00
2.825257805377320e-03	4.126289e+00	3.635087e+00
2.825284479148889e-03	4.126422e+00	3.635281e+00
2.825312660457826e-03	4.126563e+00	3.635485e+00
2.825315424260658e-03	4.126577e+00	3.635504e+00
2.825320951866322e-03	4.126605e+00	3.635543e+00
2.825325097570571e-03	4.126626e+00	3.635571e+00
2.825341680387564e-03	4.126709e+00	3.635681e+00
2.825363790810222e-03	4.126819e+00	3.635832e+00
2.825436540388839e-03	4.127182e+00	3.636299e+00
2.825474830207181e-03	4.127374e+00	3.636514e+00
2.825478519553779e-03	4.127393e+00	3.636533e+00
2.825484668464775e-03	4.127423e+00	3.636562e+00
2.825487128029173e-03	4.127436e+00	3.636574e+00
2.825504344979963e-03	4.127522e+00	3.636653e+00
2.825536211536910e-03	4.127681e+00	3.636775e+00
2.825568078093857e-03	4.127840e+00	3.636880e+00
2.825599944650803e-03	4.128000e+00	3.636969e+00
2.825631811207750e-03	4.128159e+00	3.637040e+00
2.825663677764696e-03	4.128318e+00	3.637095e+00
2.825695544321643e-03	4.128478e+00	3.637132e+00
2.825727410878590e-03	4.128637e+00	3.637153e+00
2.825761965367347e-03	4.128810e+00	3.637182e+00
2.825764725347533e-03	4.128824e+00	3.637185e+00
2.825768405321114e-03	4.128842e+00	3.637186e+00
2.825771165301299e-03	4.128856e+00	3.637187e+00
2.825778917640896e-03	4.128895e+00	3.637191e+00
2.825786669980492e-03	4.128933e+00	3.637195e+00
2.825794422320088e-03	4.128972e+00	3.637198e+00
2.825802174659685e-03	4.129011e+00	3.637202e+00
2.825809926999281e-03	4.129050e+00	3.637205e+00
2.825817679338877e-03	4.129088e+00	3.637208e+00
2.825825431678473e-03	4.129127e+00	3.637211e+00
2.825939281037623e-03	4.129696e+00	3.637324e+00
2.826070079322380e-03	4.130351e+00	3.637631e+00
2.826140472520155e-03	4.130702e+00	3.637917e+00
2.826222761645928e-03	4.131114e+00	3.638356e+00
2.826290128937378e-03	4.131451e+00	3.638781e+00
2.826341828229039e-03	4.131709e+00	3.639132e+00
2.826393527520699e-03	4.131967e+00	3.639501e+00
2.826445226812360e-03	4.132226e+00	3.639887e+00
2.826496926104022e-03	4.132484e+00	3.640292e+00
2.826548625395683e-03	4.132743e+00	3.640714e+00
2.826600324687343e-03	4.133002e+00	3.641155e+00
2.826652023979004e-03	4.133260e+00	3.641613e+00
2.826695400603566e-03	4.133477e+00	3.642017e+00
2.826738777228127e-03	4.133694e+00	3.642400e+00
2.826782153852688e-03	4.133911e+00	3.642763e+00
2.826825530477250e-03	4.134128e+00	3.643104e+00
2.826868907101811e-03	4.134345e+00	3.643425e+00
2.826912283726373e-03	4.134562e+00	3.643724e+00
2.826955660350934e-03	4.134778e+00	3.644003e+00
2.827041675031959e-03	4.135209e+00	3.644345e+00
2.827178439397847e-03	4.135892e+00	3.644666e+00
2.827265227889352e-03	4.136326e+00	3.644785e+00
2.827376148131139e-03	4.136881e+00	3.645004e+00
2.827562166746067e-03	4.137811e+00	3.645824e+00
2.827653454328607e-03	4.138267e+00	3.646438e+00
2.827865627405704e-03	4.139328e+00	3.648081e+00
2.827960572567794e-03	4.139803e+00	3.648833e+00
2.828079086628275e-03	4.140396e+00	3.649742e+00
2.828194671628724e-03	4.140974e+00	3.650474e+00
2.828317153477461e-03	4.141586e+00	3.650914e+00
2.828454371688833e-03	4.142272e+00	3.651136e+00
2.828553921133552e-03	4.142770e+00	3.651224e+00
2.828654613194086e-03	4.143273e+00	3.651374e+00
2.828854774438979e-03	4.144274e+00	3.652170e+00
2.828945508555619e-03	4.144728e+00	3.652741e+00
2.828948328246860e-03	4.144742e+00	3.652759e+00
2.828952087835181e-03	4.144761e+00	3.652785e+00
2.828974645365106e-03	4.144873e+00	3.652946e+00
2.828981224644668e-03	4.144906e+00	3.652994e+00
2.828982634490288e-03	4.144913e+00	3.653004e+00
2.828984514284449e-03	4.144923e+00	3.653018e+00
2.828995793049411e-03	4.144979e+00	3.653097e+00
2.829092130993429e-03	4.145461e+00	3.653774e+00
2.829146954005410e-03	4.145735e+00	3.654165e+00
2.829179890089354e-03	4.145899e+00	3.654405e+00
2.829317842188555e-03	4.146589e+00	3.655369e+00
2.829399357478664e-03	4.146997e+00	3.655863e+00
2.829550619198350e-03	4.147753e+00	3.656411e+00
2.829554328680629e-03	4.147772e+00	3.656420e+00
2.829569166609745e-03	4.147846e+00	3.656448e+00
2.829597041137318e-03	4.147985e+00	3.656485e+00
2.829624915664891e-03	4.148125e+00	3.656518e+00
2.829652790192464e-03	4.148264e+00	3.656546e+00
2.829680664720036e-03	4.148404e+00	3.656569e+00
2.829708539247609e-03	4.148543e+00	3.656587e+00
2.829736413775182e-03	4.148682e+00	3.656600e+00
2.829764288302755e-03	4.148821e+00	3.656609e+00
2.829903795610973e-03	4.149519e+00	3.656751e+00
2.829956545272298e-03	4.149783e+00	3.656867e+00
2.830024566640772e-03	4.150123e+00	3.657091e+00
2.830106837251498e-03	4.150534e+00	3.657470e+00
2.830189783889694e-03	4.150949e+00	3.657965e+00
2.830518469888541e-03	4.152592e+00	3.660540e+00
2.830670152922526e-03	4.153351e+00	3.661930e+00
2.830742505466568e-03	4.153713e+00	3.662570e+00
2.830800375520018e-03	4.154002e+00	3.663033e+00
2.830921675094265e-03	4.154608e+00	3.663735e+00
2.830987046831671e-03	4.154935e+00	3.663945e+00
2.831124781413198e-03	4.155624e+00	3.664154e+00
2.831227000171667e-03	4.156135e+00	3.664232e+00
2.831264568213318e-03	4.156323e+00	3.664281e+00
2.831308829613092e-03	4.156544e+00	3.664369e+00
2.831353091012864e-03	4.156765e+00	3.664497e+00
2.831397352412638e-03	4.156987e+00	3.664666e+00
2.831441613812411e-03	4.157208e+00	3.664875e+00
2.831485875212184e-03	4.157429e+00	3.665125e+00
2.831530136611957e-03	4.157651e+00	3.665416e+00
2.831574398011730e-03	4.157872e+00	3.665747e+00
2.831666857610271e-03	4.158334e+00	3.666478e+00
2.831735271427392e-03	4.158676e+00	3.667046e+00
2.831753248307384e-03	4.158766e+00	3.667197e+00
2.831932295577715e-03	4.159661e+00	3.668705e+00
2.832047122906339e-03	4.160235e+00	3.669581e+00
2.832155172337458e-03	4.160776e+00	3.670140e+00
2.832276692232264e-03	4.161384e+00	3.670436e+00
2.832368273077910e-03	4.161841e+00	3.670515e+00
2.832370922509834e-03	4.161855e+00	3.670516e+00
2.832374101828143e-03	4.161870e+00	3.670517e+00
2.832428265288360e-03	4.162141e+00	3.670537e+00
2.832459602716909e-03	4.162298e+00	3.670545e+00
2.832461191428177e-03	4.162306e+00	3.670547e+00
2.832463097881699e-03	4.162315e+00	3.670547e+00
2.832470723695787e-03	4.162354e+00	3.670553e+00
2.832512950843080e-03	4.162565e+00	3.670575e+00
2.832555177990373e-03	4.162776e+00	3.670633e+00
2.832597405137666e-03	4.162987e+00	3.670725e+00
2.832639632284958e-03	4.163198e+00	3.670852e+00
2.832681859432251e-03	4.163409e+00	3.671015e+00
2.832724086579544e-03	4.163621e+00	3.671212e+00
2.832766313726837e-03	4.163832e+00	3.671443e+00
2.832867669357931e-03	4.164338e+00	3.672111e+00
2.833041985492437e-03	4.165210e+00	3.673406e+00
2.833191810081266e-03	4.165959e+00	3.674521e+00
2.833257721507230e-03	4.166288e+00	3.674957e+00
2.833445812819464e-03	4.167229e+00	3.675763e+00
2.833584346056511e-03	4.167922e+00	3.675924e+00
2.833687592393219e-03	4.168438e+00	3.675936e+00
2.833843370157137e-03	4.169217e+00	3.676086e+00
2.833911735048269e-03	4.169559e+00	3.676273e+00
2.833979387385936e-03	4.169897e+00	3.676520e+00
2.833991350230077e-03	4.169957e+00	3.676575e+00
2.834015275918359e-03	4.170076e+00	3.676705e+00
2.834043001829130e-03	4.170215e+00	3.676867e+00
2.834070727739901e-03	4.170354e+00	3.677039e+00
2.834098453650672e-03	4.170492e+00	3.677221e+00
2.834126179561444e-03	4.170631e+00	3.677411e+00
2.834153905472215e-03	4.170770e+00	3.677612e+00
2.834181631382986e-03	4.170908e+00	3.677821e+00
2.834209357293757e-03	4.171047e+00	3.678041e+00
2.834411294166504e-03	4.172057e+00	3.679770e+00
2.834546316746025e-03	4.172731e+00	3.681035e+00
2.834660867548722e-03	4.173305e+00	3.682039e+00
2.834774875965227e-03	4.173874e+00	3.682818e+00
2.834836909556451e-03	4.174184e+00	3.683057e+00
2.834949301913934e-03	4.174747e+00	3.683293e+00
2.835011759168859e-03	4.175059e+00	3.683353e+00
2.835079571844753e-03	4.175398e+00	3.683397e+00
2.835117507205636e-03	4.175588e+00	3.683416e+00
2.835155442566518e-03	4.175777e+00	3.683464e+00
2.835193377927400e-03	4.175967e+00	3.683542e+00
2.835231313288283e-03	4.176156e+00	3.683650e+00
2.835269248649165e-03	4.176346e+00	3.683787e+00
2.835307184010047e-03	4.176536e+00	3.683953e+00
2.835345119370930e-03	4.176725e+00	3.684149e+00
2.835420396952035e-03	4.177102e+00	3.684641e+00
2.835533929653317e-03	4.177670e+00	3.685523e+00
2.835553607405869e-03	4.177768e+00	3.685683e+00
2.835573285158420e-03	4.177866e+00	3.685845e+00
2.835592962910972e-03	4.177965e+00	3.686009e+00
2.835612640663523e-03	4.178063e+00	3.686175e+00
2.835632318416075e-03	4.178161e+00	3.686342e+00
2.835651996168626e-03	4.178260e+00	3.686510e+00
2.835671673921178e-03	4.178359e+00	3.686680e+00
2.835709394098941e-03	4.178547e+00	3.687014e+00
2.835747114276705e-03	4.178736e+00	3.687338e+00
2.835784834454469e-03	4.178924e+00	3.687653e+00
2.835822554632232e-03	4.179113e+00	3.687958e+00
2.835860274809996e-03	4.179301e+00	3.688253e+00
2.835897994987760e-03	4.179490e+00	3.688540e+00
2.835935715165524e-03	4.179678e+00	3.688817e+00
2.836109893334300e-03	4.180550e+00	3.689535e+00
2.836187624603095e-03	4.180938e+00	3.689653e+00
2.836288322723644e-03	4.181442e+00	3.689712e+00
2.836329596841290e-03	4.181648e+00	3.689725e+00
2.836370349375006e-03	4.181852e+00	3.689739e+00
2.836411101908722e-03	4.182055e+00	3.689783e+00
2.836451854442438e-03	4.182259e+00	3.689857e+00
2.836492606976154e-03	4.182463e+00	3.689960e+00
2.836533359509870e-03	4.182667e+00	3.690094e+00
2.836574112043586e-03	4.182871e+00	3.690256e+00
2.836614864577302e-03	4.183074e+00	3.690449e+00
2.836776539207666e-03	4.183883e+00	3.691517e+00
2.836816162764974e-03	4.184081e+00	3.691815e+00
2.836867549858097e-03	4.184338e+00	3.692210e+00
2.836918936951221e-03	4.184594e+00	3.692594e+00
2.836970324044344e-03	4.184851e+00	3.692970e+00
2.837021711137467e-03	4.185108e+00	3.693336e+00
2.837073098230590e-03	4.185365e+00	3.693692e+00
2.837124485323713e-03	4.185622e+00	3.694039e+00
2.837175872416836e-03	4.185879e+00	3.694377e+00
2.837355095957194e-03	4.186776e+00	3.694987e+00
2.837496419097495e-03	4.187482e+00	3.695103e+00
2.837602436009893e-03	4.188012e+00	3.695125e+00
2.837701023501172e-03	4.188505e+00	3.695247e+00
2.837778544653329e-03	4.188893e+00	3.695415e+00
2.837785141943402e-03	4.188926e+00	3.695441e+00
2.837793310016825e-03	4.188967e+00	3.695472e+00
2.837801478090248e-03	4.189008e+00	3.695503e+00
2.837809646163671e-03	4.189048e+00	3.695536e+00
2.837817814237094e-03	4.189089e+00	3.695569e+00
2.837825982310517e-03	4.189130e+00	3.695602e+00
2.837834150383941e-03	4.189171e+00	3.695637e+00
2.837842318457363e-03	4.189211e+00	3.695672e+00
2.837877504004417e-03	4.189387e+00	3.695843e+00
2.837947875098523e-03	4.189739e+00	3.696253e+00
2.838005463861233e-03	4.190027e+00	3.696630e+00
2.838150339149431e-03	4.190752e+00	3.697669e+00
2.838337792865574e-03	4.191689e+00	3.699240e+00
2.838402073886062e-03	4.192010e+00	3.699814e+00
2.838402636869821e-03	4.192013e+00	3.699819e+00
2.838403387514834e-03	4.192017e+00	3.699826e+00
2.838407891384909e-03	4.192039e+00	3.699865e+00
2.838425906865208e-03	4.192130e+00	3.700023e+00
