time	V(input_signal)	V(v_out)	I(Speaker)
1.547865098558792e-05	2.694204e+00	2.176992e+00	2.721240e-01
1.555100446776738e-05	2.695109e+00	2.177762e+00	2.722203e-01
1.562335794994684e-05	2.696014e+00	2.178490e+00	2.723112e-01
1.569571143212631e-05	2.696918e+00	2.179175e+00	2.723969e-01
1.586693723813902e-05	2.699060e+00	2.180646e+00	2.725807e-01
1.610676080437250e-05	2.702058e+00	2.182752e+00	2.728440e-01
1.619937225864740e-05	2.703216e+00	2.183661e+00	2.729576e-01
1.631837289159689e-05	2.704704e+00	2.184897e+00	2.731122e-01
1.637812138311074e-05	2.705451e+00	2.185550e+00	2.731938e-01
1.642924785653623e-05	2.706089e+00	2.186130e+00	2.732663e-01
1.649905177616887e-05	2.706962e+00	2.186971e+00	2.733714e-01
1.656885569580152e-05	2.707835e+00	2.187816e+00	2.734771e-01
1.663865961543416e-05	2.708707e+00	2.188666e+00	2.735832e-01
1.670846353506681e-05	2.709579e+00	2.189520e+00	2.736899e-01
1.677826745469946e-05	2.710452e+00	2.190377e+00	2.737972e-01
1.684807137433211e-05	2.711324e+00	2.191240e+00	2.739050e-01
1.691787529396475e-05	2.712196e+00	2.192106e+00	2.740133e-01
1.692484260767321e-05	2.712283e+00	2.192188e+00	2.740235e-01
1.693282790104186e-05	2.712383e+00	2.192282e+00	2.740352e-01
1.694081319441051e-05	2.712483e+00	2.192375e+00	2.740469e-01
1.694879848777916e-05	2.712583e+00	2.192469e+00	2.740586e-01
1.695678378114781e-05	2.712682e+00	2.192561e+00	2.740701e-01
1.696476907451646e-05	2.712782e+00	2.192653e+00	2.740817e-01
1.697275436788511e-05	2.712882e+00	2.192745e+00	2.740932e-01
1.698073966125376e-05	2.712982e+00	2.192837e+00	2.741046e-01
1.708784058511726e-05	2.714320e+00	2.193957e+00	2.742446e-01
1.719494150898076e-05	2.715658e+00	2.195057e+00	2.743821e-01
1.730204243284425e-05	2.716996e+00	2.196138e+00	2.745172e-01
1.740914335670775e-05	2.718334e+00	2.197199e+00	2.746498e-01
1.751624428057125e-05	2.719671e+00	2.198240e+00	2.747800e-01
1.762334520443475e-05	2.721009e+00	2.199262e+00	2.749077e-01
1.773044612829825e-05	2.722347e+00	2.200264e+00	2.750329e-01
1.785228605067605e-05	2.723868e+00	2.201555e+00	2.751943e-01
1.790522184904869e-05	2.724529e+00	2.202129e+00	2.752661e-01
1.794471462763093e-05	2.725023e+00	2.202562e+00	2.753203e-01
1.795012419505567e-05	2.725090e+00	2.202622e+00	2.753278e-01
1.808332618861322e-05	2.726753e+00	2.204230e+00	2.755288e-01
1.821652818217076e-05	2.728416e+00	2.205819e+00	2.757273e-01
1.834973017572831e-05	2.730079e+00	2.207387e+00	2.759234e-01
1.848293216928586e-05	2.731742e+00	2.208935e+00	2.761169e-01
1.861613416284341e-05	2.733404e+00	2.210464e+00	2.763080e-01
1.874933615640096e-05	2.735066e+00	2.211973e+00	2.764966e-01
1.888253814995850e-05	2.736729e+00	2.213461e+00	2.766827e-01
1.895927817683400e-05	2.737686e+00	2.214219e+00	2.767774e-01
1.903601820370949e-05	2.738644e+00	2.214981e+00	2.768726e-01
1.911275823058498e-05	2.739601e+00	2.215745e+00	2.769681e-01
1.918949825746048e-05	2.740559e+00	2.216513e+00	2.770641e-01
1.926623828433597e-05	2.741516e+00	2.217284e+00	2.771605e-01
1.934297831121147e-05	2.742473e+00	2.218058e+00	2.772572e-01
1.941971833808696e-05	2.743430e+00	2.218835e+00	2.773544e-01
1.947165706177480e-05	2.744078e+00	2.219377e+00	2.774222e-01
1.951305120549345e-05	2.744594e+00	2.219817e+00	2.774771e-01
1.956286293014474e-05	2.745216e+00	2.220358e+00	2.775447e-01
1.964129672789844e-05	2.746194e+00	2.221262e+00	2.776577e-01
1.971973052565215e-05	2.747172e+00	2.222190e+00	2.777737e-01
1.979816432340586e-05	2.748150e+00	2.223143e+00	2.778929e-01
1.987659812115956e-05	2.749128e+00	2.224121e+00	2.780151e-01
1.995503191891327e-05	2.750106e+00	2.225123e+00	2.781404e-01
2.003346571666698e-05	2.751084e+00	2.226150e+00	2.782687e-01
2.011189951442068e-05	2.752062e+00	2.227201e+00	2.784002e-01
2.013053733768133e-05	2.752294e+00	2.227439e+00	2.784298e-01
2.014917516094198e-05	2.752526e+00	2.227674e+00	2.784592e-01
2.016781298420264e-05	2.752758e+00	2.227907e+00	2.784884e-01
2.018645080746329e-05	2.752991e+00	2.228139e+00	2.785174e-01
2.020508863072395e-05	2.753223e+00	2.228368e+00	2.785460e-01
2.022372645398460e-05	2.753455e+00	2.228596e+00	2.785745e-01
2.024236427724525e-05	2.753688e+00	2.228822e+00	2.786027e-01
2.025131873742416e-05	2.753799e+00	2.228925e+00	2.786156e-01
2.026623921075229e-05	2.753985e+00	2.229100e+00	2.786374e-01
2.029766944062496e-05	2.754377e+00	2.229466e+00	2.786832e-01
2.032019023472719e-05	2.754658e+00	2.229724e+00	2.787155e-01
2.032664723935033e-05	2.754738e+00	2.229796e+00	2.787246e-01
2.040681787395798e-05	2.755738e+00	2.230621e+00	2.788277e-01
2.048698850856563e-05	2.756737e+00	2.231434e+00	2.789292e-01
2.056715914317328e-05	2.757736e+00	2.232233e+00	2.790291e-01
2.064732977778093e-05	2.758735e+00	2.233020e+00	2.791275e-01
2.072750041238858e-05	2.759734e+00	2.233794e+00	2.792242e-01
2.080767104699623e-05	2.760733e+00	2.234555e+00	2.793193e-01
2.088784168160388e-05	2.761731e+00	2.235303e+00	2.794129e-01
2.100860207052937e-05	2.763236e+00	2.236553e+00	2.795691e-01
2.108731122439695e-05	2.764216e+00	2.237416e+00	2.796770e-01
2.116494526807990e-05	2.765183e+00	2.238310e+00	2.797888e-01
2.126965722900936e-05	2.766487e+00	2.239742e+00	2.799678e-01
2.137436918993883e-05	2.767792e+00	2.241142e+00	2.801428e-01
2.147908115086829e-05	2.769096e+00	2.242510e+00	2.803137e-01
2.158379311179776e-05	2.770399e+00	2.243845e+00	2.804806e-01
2.168850507272723e-05	2.771703e+00	2.245148e+00	2.806435e-01
2.179321703365669e-05	2.773007e+00	2.246419e+00	2.808024e-01
2.189792899458616e-05	2.774310e+00	2.247658e+00	2.809572e-01
2.197279439320285e-05	2.775242e+00	2.248425e+00	2.810532e-01
2.200759780226431e-05	2.775675e+00	2.248767e+00	2.810959e-01
2.203446911766183e-05	2.776010e+00	2.249024e+00	2.811280e-01
2.209981970836766e-05	2.776823e+00	2.249620e+00	2.812025e-01
2.216517029907350e-05	2.777636e+00	2.250233e+00	2.812791e-01
2.223052088977933e-05	2.778449e+00	2.250862e+00	2.813577e-01
2.229587148048516e-05	2.779263e+00	2.251507e+00	2.814384e-01
2.236122207119099e-05	2.780076e+00	2.252169e+00	2.815211e-01
2.242657266189683e-05	2.780889e+00	2.252847e+00	2.816058e-01
2.249192325260266e-05	2.781702e+00	2.253541e+00	2.816926e-01
2.256271099510590e-05	2.782583e+00	2.254339e+00	2.817923e-01
2.261811770354071e-05	2.783272e+00	2.254991e+00	2.818739e-01
2.266851292919881e-05	2.783899e+00	2.255603e+00	2.819504e-01
2.276687315343263e-05	2.785122e+00	2.256936e+00	2.821170e-01
2.286523337766646e-05	2.786346e+00	2.258247e+00	2.822809e-01
2.296359360190028e-05	2.787569e+00	2.259536e+00	2.824420e-01
2.306195382613411e-05	2.788792e+00	2.260803e+00	2.826004e-01
2.316031405036793e-05	2.790015e+00	2.262048e+00	2.827561e-01
2.325867427460176e-05	2.791238e+00	2.263272e+00	2.829089e-01
2.335703449883559e-05	2.792461e+00	2.264473e+00	2.830591e-01
2.344977292522724e-05	2.793614e+00	2.265429e+00	2.831786e-01
2.354251135161890e-05	2.794766e+00	2.266389e+00	2.832986e-01
2.363524977801056e-05	2.795919e+00	2.267352e+00	2.834190e-01
2.372798820440222e-05	2.797071e+00	2.268319e+00	2.835399e-01
2.382072663079387e-05	2.798224e+00	2.269289e+00	2.836612e-01
2.391346505718553e-05	2.799376e+00	2.270263e+00	2.837829e-01
2.400620348357719e-05	2.800528e+00	2.271241e+00	2.839051e-01
2.412084758582665e-05	2.801952e+00	2.272559e+00	2.840698e-01
2.416973222130170e-05	2.802560e+00	2.273130e+00	2.841413e-01
2.417479610740486e-05	2.802623e+00	2.273190e+00	2.841487e-01
2.418492387961116e-05	2.802748e+00	2.273309e+00	2.841637e-01
2.420517942402377e-05	2.803000e+00	2.273553e+00	2.841941e-01
2.432171779628509e-05	2.804447e+00	2.275031e+00	2.843789e-01
2.443825616854640e-05	2.805895e+00	2.276502e+00	2.845627e-01
2.455479454080772e-05	2.807342e+00	2.277963e+00	2.847454e-01
2.467133291306904e-05	2.808789e+00	2.279417e+00	2.849271e-01
2.478787128533035e-05	2.810236e+00	2.280862e+00	2.851078e-01
2.490440965759167e-05	2.811682e+00	2.282299e+00	2.852874e-01
2.502094802985299e-05	2.813129e+00	2.283728e+00	2.854660e-01
2.503558650212666e-05	2.813311e+00	2.283895e+00	2.854868e-01
2.505315266885506e-05	2.813529e+00	2.284097e+00	2.855122e-01
2.513527856828509e-05	2.814548e+00	2.284988e+00	2.856235e-01
2.521740446771511e-05	2.815567e+00	2.285874e+00	2.857343e-01
2.529953036714514e-05	2.816586e+00	2.286756e+00	2.858445e-01
2.538165626657517e-05	2.817605e+00	2.287635e+00	2.859543e-01
2.546378216600520e-05	2.818624e+00	2.288509e+00	2.860636e-01
2.554590806543522e-05	2.819643e+00	2.289379e+00	2.861724e-01
2.562803396486525e-05	2.820661e+00	2.290245e+00	2.862806e-01
2.570565148764068e-05	2.821624e+00	2.291096e+00	2.863870e-01
2.576321349807375e-05	2.822338e+00	2.291739e+00	2.864674e-01
2.581293020876904e-05	2.822955e+00	2.292306e+00	2.865383e-01
2.591189353517763e-05	2.824182e+00	2.293563e+00	2.866954e-01
2.601085686158622e-05	2.825409e+00	2.294831e+00	2.868539e-01
2.610982018799481e-05	2.826636e+00	2.296112e+00	2.870139e-01
2.620878351440340e-05	2.827863e+00	2.297404e+00	2.871755e-01
2.630774684081199e-05	2.829089e+00	2.298708e+00	2.873385e-01
2.640671016722058e-05	2.830316e+00	2.300024e+00	2.875031e-01
2.650567349362917e-05	2.831542e+00	2.301353e+00	2.876691e-01
2.660036121232170e-05	2.832716e+00	2.302424e+00	2.878030e-01
2.669504893101424e-05	2.833889e+00	2.303470e+00	2.879338e-01
2.678973664970678e-05	2.835062e+00	2.304491e+00	2.880614e-01
2.688442436839932e-05	2.836235e+00	2.305487e+00	2.881859e-01
2.697911208709185e-05	2.837408e+00	2.306458e+00	2.883072e-01
2.707379980578439e-05	2.838581e+00	2.307403e+00	2.884254e-01
2.716848752447693e-05	2.839754e+00	2.308323e+00	2.885404e-01
2.728699940872104e-05	2.841221e+00	2.309626e+00	2.887033e-01
2.735814861788042e-05	2.842102e+00	2.310450e+00	2.888062e-01
2.742663898436477e-05	2.842950e+00	2.311283e+00	2.889104e-01
2.761525726371700e-05	2.845285e+00	2.313774e+00	2.892218e-01
2.780006354334682e-05	2.847572e+00	2.316350e+00	2.895437e-01
2.786916667710898e-05	2.848427e+00	2.317317e+00	2.896647e-01
2.793826981087115e-05	2.849282e+00	2.318244e+00	2.897805e-01
2.800737294463331e-05	2.850137e+00	2.319128e+00	2.898910e-01
2.807647607839548e-05	2.850992e+00	2.319971e+00	2.899963e-01
2.814557921215765e-05	2.851847e+00	2.320772e+00	2.900964e-01
2.821468234591981e-05	2.852702e+00	2.321531e+00	2.901913e-01
2.828378547968198e-05	2.853557e+00	2.322248e+00	2.902810e-01
2.845780057974290e-05	2.855709e+00	2.323974e+00	2.904967e-01
2.874173860617108e-05	2.859219e+00	2.326954e+00	2.908693e-01
2.885906040688491e-05	2.860670e+00	2.328316e+00	2.910396e-01
2.891747310354314e-05	2.861392e+00	2.329021e+00	2.911276e-01
2.897028708568983e-05	2.862044e+00	2.329678e+00	2.912098e-01
2.904823760206353e-05	2.863008e+00	2.330721e+00	2.913402e-01
2.912618811843724e-05	2.863971e+00	2.331765e+00	2.914706e-01
2.920413863481093e-05	2.864934e+00	2.332809e+00	2.916011e-01
2.928208915118464e-05	2.865897e+00	2.333854e+00	2.917318e-01
2.936003966755833e-05	2.866860e+00	2.334900e+00	2.918625e-01
2.943799018393204e-05	2.867823e+00	2.335946e+00	2.919933e-01
2.951594070030574e-05	2.868786e+00	2.336993e+00	2.921242e-01
2.952074961159010e-05	2.868845e+00	2.337054e+00	2.921318e-01
2.953253207880041e-05	2.868991e+00	2.337201e+00	2.921501e-01
2.954101010791973e-05	2.869095e+00	2.337308e+00	2.921635e-01
2.955200576689237e-05	2.869231e+00	2.337445e+00	2.921806e-01
2.955632236259308e-05	2.869285e+00	2.337498e+00	2.921872e-01
2.958041798890371e-05	2.869582e+00	2.337795e+00	2.922244e-01
2.962602667484467e-05	2.870145e+00	2.338347e+00	2.922934e-01
2.963708598888688e-05	2.870282e+00	2.338478e+00	2.923098e-01
2.966153168555133e-05	2.870584e+00	2.338763e+00	2.923454e-01
2.966286186660222e-05	2.870600e+00	2.338778e+00	2.923473e-01
2.966463544133676e-05	2.870622e+00	2.338798e+00	2.923498e-01
2.967527688974394e-05	2.870754e+00	2.338919e+00	2.923649e-01
2.975483547517614e-05	2.871736e+00	2.339784e+00	2.924730e-01
2.983439406060833e-05	2.872718e+00	2.340644e+00	2.925805e-01
2.991395264604052e-05	2.873700e+00	2.341500e+00	2.926875e-01
2.999351123147272e-05	2.874683e+00	2.342351e+00	2.927939e-01
3.007306981690491e-05	2.875665e+00	2.343198e+00	2.928997e-01
3.015262840233711e-05	2.876647e+00	2.344040e+00	2.930050e-01
3.023218698776930e-05	2.877628e+00	2.344878e+00	2.931097e-01
3.035362812598446e-05	2.879127e+00	2.346272e+00	2.932840e-01
3.048609230540888e-05	2.880761e+00	2.347840e+00	2.934800e-01
3.053226769206695e-05	2.881331e+00	2.348396e+00	2.935495e-01
3.056994836439405e-05	2.881796e+00	2.348853e+00	2.936067e-01
3.071016520428004e-05	2.883525e+00	2.350688e+00	2.938360e-01
3.085038204416602e-05	2.885254e+00	2.352492e+00	2.940614e-01
3.099059888405201e-05	2.886983e+00	2.354265e+00	2.942831e-01
3.113081572393800e-05	2.888712e+00	2.356008e+00	2.945010e-01
3.127103256382398e-05	2.890440e+00	2.357720e+00	2.947150e-01
3.141124940370997e-05	2.892168e+00	2.359402e+00	2.949253e-01
3.155146624359595e-05	2.893895e+00	2.361054e+00	2.951317e-01
3.161294636611302e-05	2.894653e+00	2.361715e+00	2.952144e-01
3.167442648863009e-05	2.895410e+00	2.362377e+00	2.952971e-01
3.173590661114716e-05	2.896167e+00	2.363039e+00	2.953798e-01
3.179738673366423e-05	2.896925e+00	2.363701e+00	2.954626e-01
3.185886685618130e-05	2.897682e+00	2.364363e+00	2.955454e-01
3.192034697869837e-05	2.898439e+00	2.365026e+00	2.956282e-01
3.198182710121544e-05	2.899196e+00	2.365689e+00	2.957111e-01
3.204500699505867e-05	2.899974e+00	2.366385e+00	2.957981e-01
3.210183323825668e-05	2.900674e+00	2.367024e+00	2.958780e-01
3.215803000531351e-05	2.901366e+00	2.367670e+00	2.959588e-01
3.228460478913893e-05	2.902924e+00	2.369383e+00	2.961728e-01
3.241117957296436e-05	2.904482e+00	2.371071e+00	2.963839e-01
3.253775435678979e-05	2.906039e+00	2.372736e+00	2.965919e-01
3.266432914061522e-05	2.907597e+00	2.374376e+00	2.967970e-01
3.279090392444065e-05	2.909154e+00	2.375992e+00	2.969990e-01
3.291747870826607e-05	2.910710e+00	2.377585e+00	2.971981e-01
3.304405349209150e-05	2.912267e+00	2.379153e+00	2.973941e-01
3.320619467581749e-05	2.914260e+00	2.380804e+00	2.976005e-01
3.340309484339443e-05	2.916681e+00	2.382761e+00	2.978451e-01
3.349943013892257e-05	2.917865e+00	2.383774e+00	2.979717e-01
3.361397829539837e-05	2.919272e+00	2.385043e+00	2.981304e-01
3.368968022167217e-05	2.920202e+00	2.385931e+00	2.982413e-01
3.376235826250857e-05	2.921095e+00	2.386830e+00	2.983537e-01
3.395455760330583e-05	2.923456e+00	2.389434e+00	2.986793e-01
3.404080316836656e-05	2.924515e+00	2.390667e+00	2.988334e-01
3.409281248560896e-05	2.925154e+00	2.391436e+00	2.989295e-01
3.414482180285137e-05	2.925793e+00	2.392185e+00	2.990231e-01
3.419683112009377e-05	2.926431e+00	2.392913e+00	2.991141e-01
3.424884043733617e-05	2.927070e+00	2.393620e+00	2.992025e-01
3.430084975457858e-05	2.927708e+00	2.394307e+00	2.992884e-01
3.435285907182098e-05	2.928347e+00	2.394974e+00	2.993717e-01
3.440486838906339e-05	2.928985e+00	2.395620e+00	2.994525e-01
3.445991599639941e-05	2.929661e+00	2.396272e+00	2.995341e-01
3.446348932344658e-05	2.929704e+00	2.396313e+00	2.995391e-01
3.446825375950947e-05	2.929763e+00	2.396366e+00	2.995458e-01
3.447778263163526e-05	2.929880e+00	2.396474e+00	2.995592e-01
3.449684037588684e-05	2.930114e+00	2.396684e+00	2.995855e-01
3.452467989860078e-05	2.930455e+00	2.396986e+00	2.996232e-01
3.455251942131473e-05	2.930797e+00	2.397282e+00	2.996603e-01
3.458035894402867e-05	2.931139e+00	2.397574e+00	2.996967e-01
3.460819846674261e-05	2.931480e+00	2.397860e+00	2.997325e-01
3.463603798945656e-05	2.931822e+00	2.398141e+00	2.997676e-01
3.466387751217050e-05	2.932163e+00	2.398416e+00	2.998021e-01
3.469171703488445e-05	2.932505e+00	2.398687e+00	2.998359e-01
3.474996995064840e-05	2.933220e+00	2.399242e+00	2.999052e-01
3.480822286641235e-05	2.933934e+00	2.399815e+00	2.999769e-01
3.486647578217631e-05	2.934649e+00	2.400407e+00	3.000509e-01
3.492472869794026e-05	2.935363e+00	2.401018e+00	3.001273e-01
3.498298161370421e-05	2.936078e+00	2.401648e+00	3.002060e-01
3.504123452946816e-05	2.936792e+00	2.402297e+00	3.002871e-01
3.509948744523212e-05	2.937506e+00	2.402964e+00	3.003705e-01
3.520633313037206e-05	2.938817e+00	2.404250e+00	3.005312e-01
3.526059151451290e-05	2.939482e+00	2.404929e+00	3.006161e-01
3.526893229588860e-05	2.939584e+00	2.405035e+00	3.006294e-01
3.532601644144289e-05	2.940284e+00	2.405772e+00	3.007215e-01
3.536825318524343e-05	2.940801e+00	2.406332e+00	3.007916e-01
3.543121842896705e-05	2.941573e+00	2.407195e+00	3.008994e-01
3.549418367269067e-05	2.942345e+00	2.408055e+00	3.010069e-01
3.555714891641428e-05	2.943117e+00	2.408912e+00	3.011140e-01
3.562011416013790e-05	2.943888e+00	2.409766e+00	3.012207e-01
3.568307940386151e-05	2.944660e+00	2.410617e+00	3.013271e-01
3.574604464758513e-05	2.945431e+00	2.411465e+00	3.014331e-01
3.580900989130875e-05	2.946202e+00	2.412310e+00	3.015388e-01
3.585396690792764e-05	2.946753e+00	2.412886e+00	3.016107e-01
3.585707209150822e-05	2.946791e+00	2.412924e+00	3.016154e-01
3.585724300879971e-05	2.946793e+00	2.412926e+00	3.016157e-01
3.585758484338267e-05	2.946797e+00	2.412930e+00	3.016163e-01
3.585826851254858e-05	2.946806e+00	2.412939e+00	3.016174e-01
3.586191901432102e-05	2.946850e+00	2.412986e+00	3.016232e-01
3.592037565273742e-05	2.947566e+00	2.413706e+00	3.017132e-01
3.593235004957512e-05	2.947713e+00	2.413851e+00	3.017314e-01
3.593516842211249e-05	2.947747e+00	2.413886e+00	3.017358e-01
3.594277438755977e-05	2.947841e+00	2.413979e+00	3.017474e-01
3.595038035300704e-05	2.947934e+00	2.414071e+00	3.017588e-01
3.595798631845431e-05	2.948027e+00	2.414162e+00	3.017702e-01
3.596559228390159e-05	2.948120e+00	2.414252e+00	3.017815e-01
3.597319824934887e-05	2.948213e+00	2.414341e+00	3.017927e-01
3.598080421479613e-05	2.948306e+00	2.414430e+00	3.018037e-01
3.598841018024341e-05	2.948400e+00	2.414518e+00	3.018147e-01
3.599813656239468e-05	2.948519e+00	2.414633e+00	3.018291e-01
3.600489339291156e-05	2.948601e+00	2.414710e+00	3.018388e-01
3.601165022342844e-05	2.948684e+00	2.414788e+00	3.018485e-01
3.601840705394533e-05	2.948767e+00	2.414865e+00	3.018581e-01
3.602516388446222e-05	2.948850e+00	2.414942e+00	3.018677e-01
3.603192071497910e-05	2.948932e+00	2.415018e+00	3.018772e-01
3.603867754549598e-05	2.949015e+00	2.415094e+00	3.018867e-01
3.604543437601287e-05	2.949098e+00	2.415169e+00	3.018961e-01
3.606136084896701e-05	2.949293e+00	2.415348e+00	3.019185e-01
3.607728732192115e-05	2.949488e+00	2.415526e+00	3.019407e-01
3.609321379487529e-05	2.949683e+00	2.415703e+00	3.019629e-01
3.610914026782943e-05	2.949878e+00	2.415879e+00	3.019849e-01
3.612506674078357e-05	2.950073e+00	2.416054e+00	3.020067e-01
3.614099321373771e-05	2.950268e+00	2.416228e+00	3.020285e-01
3.615691968669185e-05	2.950463e+00	2.416401e+00	3.020501e-01
3.624548322002473e-05	2.951547e+00	2.417329e+00	3.021661e-01
3.633404675335761e-05	2.952631e+00	2.418277e+00	3.022847e-01
3.642261028669049e-05	2.953715e+00	2.419246e+00	3.024057e-01
3.651117382002337e-05	2.954799e+00	2.420234e+00	3.025293e-01
3.659973735335626e-05	2.955883e+00	2.421243e+00	3.026554e-01
3.668830088668913e-05	2.956966e+00	2.422273e+00	3.027841e-01
3.677686442002201e-05	2.958050e+00	2.423322e+00	3.029152e-01
3.683022486264126e-05	2.958703e+00	2.423964e+00	3.029955e-01
3.686821920269305e-05	2.959167e+00	2.424425e+00	3.030531e-01
3.689837098824652e-05	2.959536e+00	2.424791e+00	3.030988e-01
3.696356593028162e-05	2.960333e+00	2.425581e+00	3.031976e-01
3.705258048785961e-05	2.961422e+00	2.426696e+00	3.033369e-01
3.715282986640000e-05	2.962647e+00	2.428009e+00	3.035011e-01
3.725307924494039e-05	2.963873e+00	2.429312e+00	3.036640e-01
3.735332862348077e-05	2.965098e+00	2.430604e+00	3.038255e-01
3.745357800202115e-05	2.966323e+00	2.431886e+00	3.039857e-01
3.755382738056154e-05	2.967548e+00	2.433157e+00	3.041446e-01
3.765407675910193e-05	2.968773e+00	2.434418e+00	3.043022e-01
3.775432613764231e-05	2.969998e+00	2.435668e+00	3.044585e-01
3.781030093781018e-05	2.970681e+00	2.436323e+00	3.045403e-01
3.782275929947425e-05	2.970834e+00	2.436470e+00	3.045587e-01
3.783444797668096e-05	2.970976e+00	2.436600e+00	3.045750e-01
3.791097668931359e-05	2.971911e+00	2.437442e+00	3.046802e-01
3.798750540194624e-05	2.972845e+00	2.438280e+00	3.047850e-01
3.806403411457888e-05	2.973780e+00	2.439114e+00	3.048893e-01
3.814056282721152e-05	2.974714e+00	2.439944e+00	3.049931e-01
3.821709153984416e-05	2.975648e+00	2.440771e+00	3.050963e-01
3.829362025247680e-05	2.976582e+00	2.441593e+00	3.051991e-01
3.837014896510944e-05	2.977516e+00	2.442411e+00	3.053013e-01
3.844523717113947e-05	2.978432e+00	2.443242e+00	3.054053e-01
3.849919859798650e-05	2.979091e+00	2.443851e+00	3.054813e-01
3.855220010457602e-05	2.979738e+00	2.444463e+00	3.055579e-01
3.865002414802577e-05	2.980931e+00	2.445721e+00	3.057151e-01
3.874784819147553e-05	2.982124e+00	2.446994e+00	3.058743e-01
3.884567223492529e-05	2.983317e+00	2.448284e+00	3.060355e-01
3.894349627837505e-05	2.984510e+00	2.449589e+00	3.061987e-01
3.904132032182480e-05	2.985702e+00	2.450911e+00	3.063639e-01
3.913914436527456e-05	2.986894e+00	2.452249e+00	3.065312e-01
3.923696840872432e-05	2.988087e+00	2.453604e+00	3.067005e-01
3.933519037248055e-05	2.989284e+00	2.454736e+00	3.068420e-01
3.943341233623678e-05	2.990480e+00	2.455839e+00	3.069799e-01
